0.7053316831588745,0.21110355854034424,0.712664008140564,0.19321610033512115,0.18579541146755219,0.41734448075294495,0.1921006590127945,0.42960765957832336
0.5798150300979614,0.8620777726173401,0.5908597111701965,0.845726490020752,0.31392592191696167,0.35293084383010864,0.3010628819465637,0.33943599462509155
0.3414926528930664,0.7611302733421326,0.3424495458602905,0.7412039637565613,0.31392592191696167,0.35293084383010864,0.2986639142036438,0.3572487235069275
0.2986639142036438,0.3572487235069275,0.3152599334716797,0.37221160531044006,0.3424495458602905,0.7412039637565613,0.32552340626716614,0.7564365267753601
0.21900403499603271,0.6498750448226929,0.22240664064884186,0.631545901298523,0.6046698093414307,0.9862884283065796,0.6046698093414307,0.9676188826560974
0.21900403499603271,0.6498750448226929,0.20882920920848846,0.6414186954498291,0.6046698093414307,0.9862884283065796,0.5911373496055603,0.9796320796012878
0.20882920920848846,0.6414186954498291,0.22240664064884186,0.631545901298523,0.5911373496055603,0.9796320796012878,0.6046698093414307,0.9676188826560974
0.6298253536224365,0.9676188826560974,0.6182843446731567,0.9756547212600708,0.674931526184082,0.2617618143558502,0.6622557640075684,0.2559164762496948
0.5911373496055603,0.9676188826560974,0.5798150300979614,0.9767509698867798,0.9235413670539856,0.9379818439483643,0.9109072685241699,0.9331557154655457
0.30396631360054016,0.8406370878219604,0.3051411211490631,0.8669196963310242,0.2047787457704544,0.2147672027349472,0.1970546990633011,0.19037768244743347
0.8471691608428955,0.25656163692474365,0.846168577671051,0.28988227248191833,0.7759418487548828,0.653903603553772,0.7713975310325623,0.685380220413208
0.18683598935604095,0.026743389666080475,0.1677643358707428,0.015986457467079163,0.714192271232605,0.493231862783432,0.7365440726280212,0.4943394064903259
0.3113255500793457,0.26547953486442566,0.3080593943595886,0.310975044965744,0.6440069079399109,0.866237998008728,0.6109622716903687,0.8576661944389343
0.3458392322063446,0.5407800078392029,0.36129215359687805,0.5603428483009338,0.3404945731163025,0.049681663513183594,0.3455265462398529,0.0796528235077858
0.6935811042785645,0.07407153397798538,0.6814072132110596,0.031154513359069824,0.9448895454406738,0.7882121801376343,0.9707900881767273,0.8391187787055969
0.3548288345336914,0.5314114093780518,0.3455265462398529,0.5249689817428589,0.5857433080673218,0.5956695079803467,0.5967109203338623,0.5894086956977844
0.5734968185424805,0.9127385020256042,0.5425902009010315,0.9208899736404419,0.7571854591369629,0.0,0.7297996282577515,0.0024573830887675285
0.7759418487548828,0.653903603553772,0.7847199440002441,0.647494375705719,0.8471691608428955,0.25656163692474365,0.8561609387397766,0.24350598454475403
0.3010628819465637,0.33943599462509155,0.3080593943595886,0.310975044965744,0.5908597111701965,0.845726490020752,0.6109622716903687,0.8576661944389343
0.21861828863620758,0.018267324194312096,0.23550601303577423,0.043671008199453354,0.7004985809326172,0.5328819155693054,0.6670518517494202,0.5094435214996338
0.05687856674194336,0.9945873022079468,0.05004332959651947,0.9877994060516357,0.09078238904476166,0.532763659954071,0.07940726727247238,0.5261285305023193
0.16476967930793762,0.9332255125045776,0.15054909884929657,0.9444994330406189,0.2069137841463089,0.7716835737228394,0.2220613956451416,0.7593273520469666
0.6755421757698059,0.9806334376335144,0.6935185790061951,0.9806334376335144,0.16476967930793762,0.9332255125045776,0.15882618725299835,0.9560890197753906
0.04543987289071083,0.030003447085618973,0.03384669870138168,0.046581946313381195,0.9041029810905457,0.0,0.9257370233535767,0.001280830823816359
